{'reward_ctrl': -0.19475688626170531, 'reward_dist': -0.11215734920258476}
{'reward_ctrl': -0.88601292414709698, 'reward_dist': -0.05499994059269895}
{'reward_ctrl': -0.54701140104994805, 'reward_dist': -0.10821365345821726}
{'reward_ctrl': -0.74841177968168116, 'reward_dist': -0.15816756206058719}
{'reward_ctrl': -0.20617356314018942, 'reward_dist': -0.19795529213319601}
{'reward_ctrl': -0.69689732625442824, 'reward_dist': -0.22741966577930425}
{'reward_ctrl': -0.096525671788708411, 'reward_dist': -0.24756837207927193}
{'reward_ctrl': -0.68019084112554951, 'reward_dist': -0.26251789473729437}
{'reward_ctrl': -0.045034260872664329, 'reward_dist': -0.270584622823687}
{'reward_ctrl': -0.80852021184636835, 'reward_dist': -0.27406958260223846}
{'reward_ctrl': -0.95694847703410624, 'reward_dist': -0.27551028152808216}
{'reward_ctrl': -0.062102067780053283, 'reward_dist': -0.27470945987152262}
{'reward_ctrl': -1.7148413143693142, 'reward_dist': -0.26963191083852778}
{'reward_ctrl': -0.63175558292913936, 'reward_dist': -0.25821702045480782}
{'reward_ctrl': -0.99259965724565702, 'reward_dist': -0.24090004697333875}
{'reward_ctrl': -1.0485072942189249, 'reward_dist': -0.22447687115317458}
{'reward_ctrl': -0.46592738557378455, 'reward_dist': -0.22094203209707935}
{'reward_ctrl': -0.87619511559776075, 'reward_dist': -0.22218661267170423}
{'reward_ctrl': -0.96134679652847344, 'reward_dist': -0.22153976385862567}
{'reward_ctrl': -0.85306578417887946, 'reward_dist': -0.21898630313070763}
{'reward_ctrl': -0.05140689214977557, 'reward_dist': -0.2134173373449014}
{'reward_ctrl': -0.94694477453548875, 'reward_dist': -0.20261553771415036}
{'reward_ctrl': -0.3460305926193521, 'reward_dist': -0.18827366504303902}
{'reward_ctrl': -0.034806315763419138, 'reward_dist': -0.17693225378880131}
{'reward_ctrl': -0.86517338689462431, 'reward_dist': -0.17374890628245263}
{'reward_ctrl': -0.098884281659677081, 'reward_dist': -0.17897787901614221}
{'reward_ctrl': -0.98590031490443719, 'reward_dist': -0.18796944655711201}
{'reward_ctrl': -0.42192097184468402, 'reward_dist': -0.19404689219934554}
{'reward_ctrl': -0.11913688931151334, 'reward_dist': -0.19852414379160035}
{'reward_ctrl': -0.36506206764039423, 'reward_dist': -0.20352937364714249}
{'reward_ctrl': -0.48571568795264586, 'reward_dist': -0.20766205760009215}
{'reward_ctrl': -0.77341145381625986, 'reward_dist': -0.2082292169636645}
{'reward_ctrl': -0.33827146014980536, 'reward_dist': -0.20882896212978141}
{'reward_ctrl': -1.058485643820148, 'reward_dist': -0.21090045363109433}
{'reward_ctrl': -0.61928947167947235, 'reward_dist': -0.2146632447185812}
{'reward_ctrl': -0.49818807961555667, 'reward_dist': -0.2176329359906897}
{'reward_ctrl': -0.33253165247289362, 'reward_dist': -0.21880414804455683}
{'reward_ctrl': -0.8453798904984724, 'reward_dist': -0.22073064072259962}
{'reward_ctrl': -0.83782605343103478, 'reward_dist': -0.22363375636030039}
{'reward_ctrl': -0.089250766626933292, 'reward_dist': -0.22758077715532715}
{'reward_ctrl': -0.37032043987199526, 'reward_dist': -0.2324420117081846}
{'reward_ctrl': -0.52154248504726664, 'reward_dist': -0.23613255157694046}
{'reward_ctrl': -1.1599673158163715, 'reward_dist': -0.23792005066276822}
{'reward_ctrl': -0.076374904269187305, 'reward_dist': -0.23984751130405391}
{'reward_ctrl': -1.0794651750957058, 'reward_dist': -0.2421192057188892}
{'reward_ctrl': -0.80535453935551893, 'reward_dist': -0.24368877897621852}
{'reward_ctrl': -0.42471074396413705, 'reward_dist': -0.24392589762035694}
{'reward_ctrl': -0.1314554395697059, 'reward_dist': -0.24259986870289155}
{'reward_ctrl': -1.5202156745752951, 'reward_dist': -0.2406448810720806}
{'reward_ctrl': -0.28336662111437505, 'reward_dist': -0.23866294610478828}
{'reward_ctrl': -1.0224723758859975, 'reward_dist': -0.23568035004981144}
{'reward_ctrl': -0.1356976904978538, 'reward_dist': -0.22962025779095818}
{'reward_ctrl': -1.3092311197842559, 'reward_dist': -0.22030858091261385}
{'reward_ctrl': -0.15770011988774663, 'reward_dist': -0.21036349208517283}
{'reward_ctrl': -0.57351334928006659, 'reward_dist': -0.20152397753701512}
{'reward_ctrl': -0.99885391302946969, 'reward_dist': -0.19204894789965554}
{'reward_ctrl': -1.0195991920081322, 'reward_dist': -0.18355945122293141}
{'reward_ctrl': -1.0889936183327464, 'reward_dist': -0.17831942893445973}
{'reward_ctrl': -0.34711548641636059, 'reward_dist': -0.17495114806984424}
{'reward_ctrl': -0.94883513910287931, 'reward_dist': -0.17429983217003461}
{'reward_ctrl': -0.94562348834511445, 'reward_dist': -0.17705720024454963}
{'reward_ctrl': -0.67435086482547546, 'reward_dist': -0.1836707820595774}
{'reward_ctrl': -0.39197511973327592, 'reward_dist': -0.19213214502212639}
{'reward_ctrl': -0.73246340032648105, 'reward_dist': -0.19894251143146641}
{'reward_ctrl': -0.69846723914236064, 'reward_dist': -0.20338449865433522}
{'reward_ctrl': -0.263381508253477, 'reward_dist': -0.2055176874711224}
{'reward_ctrl': -0.91566783296978072, 'reward_dist': -0.20500183678241096}
{'reward_ctrl': -1.308644605869461, 'reward_dist': -0.20082359406756048}
{'reward_ctrl': -1.2903938945948155, 'reward_dist': -0.19437400658291953}
{'reward_ctrl': -0.45205942256815457, 'reward_dist': -0.19001078642245978}
{'reward_ctrl': -0.30879752838283492, 'reward_dist': -0.18778867980151942}
{'reward_ctrl': -0.39967406235535452, 'reward_dist': -0.18444382281742844}
{'reward_ctrl': -0.97594836206937807, 'reward_dist': -0.17638789875688385}
{'reward_ctrl': -0.36984007936509489, 'reward_dist': -0.16148469771975529}
{'reward_ctrl': -0.22062494917182518, 'reward_dist': -0.13896396114220599}
{'reward_ctrl': -0.071336697009662497, 'reward_dist': -0.11461086728056473}
{'reward_ctrl': -0.63109110558209636, 'reward_dist': -0.092963647498589722}
{'reward_ctrl': -1.2579286660424227, 'reward_dist': -0.073882282840642022}
{'reward_ctrl': -0.77804257732219195, 'reward_dist': -0.053974274462169181}
{'reward_ctrl': -0.66188706119267626, 'reward_dist': -0.033331793811997523}
{'reward_ctrl': -0.50703681269423884, 'reward_dist': -0.017610643729990737}
{'reward_ctrl': -0.57191844770116584, 'reward_dist': -0.24553672090872417}
{'reward_ctrl': -0.64119611449631086, 'reward_dist': -0.24304553500927811}
{'reward_ctrl': -0.80260358163722967, 'reward_dist': -0.2419288188178465}
{'reward_ctrl': -0.71132295750828378, 'reward_dist': -0.24171720494812785}
{'reward_ctrl': -0.0063135528006795748, 'reward_dist': -0.24172977093359357}
{'reward_ctrl': -1.2170108540395113, 'reward_dist': -0.24414894337247139}
{'reward_ctrl': -0.12855962324912029, 'reward_dist': -0.25019216150618795}
{'reward_ctrl': -0.4847007570739531, 'reward_dist': -0.25880398896477125}
{'reward_ctrl': -0.67175590922695338, 'reward_dist': -0.26757495485739907}
{'reward_ctrl': -0.56414089625743957, 'reward_dist': -0.27329754134481038}
{'reward_ctrl': -0.9931429109971377, 'reward_dist': -0.27661297530643464}
{'reward_ctrl': -1.3859762254346295, 'reward_dist': -0.27724121507307881}
{'reward_ctrl': -0.74188469402626389, 'reward_dist': -0.27477433841519222}
{'reward_ctrl': -0.39334128971229593, 'reward_dist': -0.26827574602672788}
{'reward_ctrl': -0.24727001623531497, 'reward_dist': -0.25465561266457265}
{'reward_ctrl': -1.2608767140235875, 'reward_dist': -0.2326896386135007}
{'reward_ctrl': -0.31309219489907425, 'reward_dist': -0.2055969571547949}
{'reward_ctrl': -0.38354722993678037, 'reward_dist': -0.17754932752942842}
{'reward_ctrl': -0.47269003742000532, 'reward_dist': -0.14663226911615893}
{'reward_ctrl': -0.74888743052479145, 'reward_dist': -0.12392284295003778}
{'reward_ctrl': -0.96673620489351664, 'reward_dist': -0.11728791427579741}
{'reward_ctrl': -0.39728502291340301, 'reward_dist': -0.11529606019217643}
{'reward_ctrl': -0.18176972655066828, 'reward_dist': -0.11280548399822957}
{'reward_ctrl': -0.16557802928396076, 'reward_dist': -0.10870889829944605}
{'reward_ctrl': -0.45886079792430201, 'reward_dist': -0.10210096968354601}
{'reward_ctrl': -0.96616925836415213, 'reward_dist': -0.094175766157504337}
{'reward_ctrl': -1.7011637653146789, 'reward_dist': -0.093771769099826152}
{'reward_ctrl': -1.3006888003845722, 'reward_dist': -0.10299203441077349}
{'reward_ctrl': -0.48062044151862221, 'reward_dist': -0.12211277934401547}
{'reward_ctrl': -0.82551614839039089, 'reward_dist': -0.15294389356466248}
{'reward_ctrl': -0.013371424983982617, 'reward_dist': -0.19056821704108992}
{'reward_ctrl': -0.1848249236627533, 'reward_dist': -0.23000881542956431}
{'reward_ctrl': -0.38771123784005618, 'reward_dist': -0.2633239714237211}
{'reward_ctrl': -0.16176543687992634, 'reward_dist': -0.28980907797107885}
{'reward_ctrl': -0.35368341487113619, 'reward_dist': -0.31091203322097805}
{'reward_ctrl': -0.33082156919126204, 'reward_dist': -0.32504362177855312}
{'reward_ctrl': -0.88031536013659462, 'reward_dist': -0.32871717176104515}
{'reward_ctrl': -0.76969043724897879, 'reward_dist': -0.32007179115194317}
{'reward_ctrl': -0.87359189120432146, 'reward_dist': -0.2976655945749323}
{'reward_ctrl': -0.17556244326303361, 'reward_dist': -0.25885761175720212}
{'reward_ctrl': -0.94095834151770597, 'reward_dist': -0.20492004535403283}
{'reward_ctrl': -0.3533052500738002, 'reward_dist': -0.13988386845792783}
{'reward_ctrl': -1.057246189173809, 'reward_dist': -0.087499472757930338}
{'reward_ctrl': -0.37161543045571599, 'reward_dist': -0.096382170161880942}
{'reward_ctrl': -0.32799246211867089, 'reward_dist': -0.158012669425418}
{'reward_ctrl': -0.039961352018865054, 'reward_dist': -0.22262635581227236}
{'reward_ctrl': -0.26044919263363175, 'reward_dist': -0.27757732774317934}
{'reward_ctrl': -0.99347768791890023, 'reward_dist': -0.31611797765347227}
{'reward_ctrl': -0.15318640028117653, 'reward_dist': -0.334461787954144}
{'reward_ctrl': -1.0232239406830195, 'reward_dist': -0.33619989453884785}
{'reward_ctrl': -0.57670035365703631, 'reward_dist': -0.37876943635797067}
{'reward_ctrl': -0.25846110944789574, 'reward_dist': -0.37960641455127725}
{'reward_ctrl': -0.93239745507451066, 'reward_dist': -0.38016290658641705}
{'reward_ctrl': -0.6679504987316246, 'reward_dist': -0.37796557665317826}
{'reward_ctrl': -0.074381821511957089, 'reward_dist': -0.37455226120004331}
{'reward_ctrl': -0.779630392040491, 'reward_dist': -0.37095897826294977}
{'reward_ctrl': -1.2787420960041511, 'reward_dist': -0.36408991139104474}
{'reward_ctrl': -0.73865970225551569, 'reward_dist': -0.35791602894491314}
{'reward_ctrl': -0.08511381972499571, 'reward_dist': -0.35843140224373843}
{'reward_ctrl': -0.28647138321829912, 'reward_dist': -0.3605931001858067}
{'reward_ctrl': -0.010081509457940877, 'reward_dist': -0.36257885677351909}
{'reward_ctrl': -0.37176411342671384, 'reward_dist': -0.36532555020383611}
{'reward_ctrl': -0.71195025977153636, 'reward_dist': -0.3666867136815059}
{'reward_ctrl': -0.42426326781626572, 'reward_dist': -0.36766160460998198}
{'reward_ctrl': -0.42038821812592742, 'reward_dist': -0.36776634132254998}
{'reward_ctrl': -0.44506146342333097, 'reward_dist': -0.36729617612610704}
{'reward_ctrl': -0.97269094299451886, 'reward_dist': -0.36878129334383108}
{'reward_ctrl': -0.80118672009226199, 'reward_dist': -0.37232556473055289}
{'reward_ctrl': -0.69477005032811934, 'reward_dist': -0.37594689043558327}
{'reward_ctrl': -0.1203221613409899, 'reward_dist': -0.37993899108579493}
{'reward_ctrl': -0.80788892105787835, 'reward_dist': -0.38398085306225538}
{'reward_ctrl': -0.53710683270957826, 'reward_dist': -0.38733535608547348}
{'reward_ctrl': -0.80479589901859017, 'reward_dist': -0.38917053458290629}
{'reward_ctrl': -0.83587409015354375, 'reward_dist': -0.38932534848832168}
{'reward_ctrl': -1.4107366462930968, 'reward_dist': -0.38698628728057644}
{'reward_ctrl': -0.70891074092835193, 'reward_dist': -0.38289493521780005}
{'reward_ctrl': -0.023092173747848544, 'reward_dist': -0.3761029390021719}
{'reward_ctrl': -1.263865495302853, 'reward_dist': -0.36439009765830427}
{'reward_ctrl': -1.3313432029190069, 'reward_dist': -0.34894523421219042}
{'reward_ctrl': -0.6640473406452122, 'reward_dist': -0.32536495110463082}
{'reward_ctrl': -0.52351954211844987, 'reward_dist': -0.29466119850639005}
{'reward_ctrl': -0.36949602677530019, 'reward_dist': -0.26232317993011006}
{'reward_ctrl': -0.14457166665734006, 'reward_dist': -0.22634413141698637}
{'reward_ctrl': -0.27423211153922955, 'reward_dist': -0.19239760410897647}
{'reward_ctrl': -0.48246501322212543, 'reward_dist': -0.16988355525776197}
{'reward_ctrl': -1.0507540442091075, 'reward_dist': -0.16630248725754435}
{'reward_ctrl': -0.24442090644437164, 'reward_dist': -0.16885367702831966}
{'reward_ctrl': -0.53971178752638282, 'reward_dist': -0.16723797934885817}
{'reward_ctrl': -0.4110227197023022, 'reward_dist': -0.16557947516448307}
{'reward_ctrl': -0.60727448905309689, 'reward_dist': -0.16432271697412637}
{'reward_ctrl': -0.64223811186411806, 'reward_dist': -0.16298902821988828}
{'reward_ctrl': -0.65164187701347154, 'reward_dist': -0.16178471224168323}
{'reward_ctrl': -0.071090138281855508, 'reward_dist': -0.16192920068586847}
{'reward_ctrl': -0.61386012940845169, 'reward_dist': -0.16233173405869339}
{'reward_ctrl': -1.1689480412558613, 'reward_dist': -0.16120145017987256}
{'reward_ctrl': -0.40213567695196378, 'reward_dist': -0.16226635384192559}
{'reward_ctrl': -1.1647327018361957, 'reward_dist': -0.16422045617385431}
{'reward_ctrl': -0.30201387038574756, 'reward_dist': -0.16379651726918554}
{'reward_ctrl': -1.1330329416503613, 'reward_dist': -0.16170579880011787}
{'reward_ctrl': -0.52131669819237758, 'reward_dist': -0.15643485795184886}
{'reward_ctrl': -0.21355424940230736, 'reward_dist': -0.39564713537015034}
{'reward_ctrl': -1.3735165401654246, 'reward_dist': -0.39582857350433637}
{'reward_ctrl': -1.4606745383858986, 'reward_dist': -0.39645204343138352}
{'reward_ctrl': -1.0783323448273936, 'reward_dist': -0.3962970893496745}
{'reward_ctrl': -0.2338865299701722, 'reward_dist': -0.39637991853706711}
{'reward_ctrl': -1.127335956621629, 'reward_dist': -0.39645488974542548}
{'reward_ctrl': -1.0677940392262857, 'reward_dist': -0.39603989229667941}
{'reward_ctrl': -0.27403561587259317, 'reward_dist': -0.39547574423122406}
{'reward_ctrl': -0.67018902814675274, 'reward_dist': -0.39537342671765963}
{'reward_ctrl': -0.57910329885881029, 'reward_dist': -0.39470624570766993}
{'reward_ctrl': -0.40521804929956984, 'reward_dist': -0.3927202200044439}
{'reward_ctrl': -0.31662702132660964, 'reward_dist': -0.39061049023467387}
{'reward_ctrl': -0.4628575425090582, 'reward_dist': -0.38837797690475373}
{'reward_ctrl': -0.1831880288281296, 'reward_dist': -0.38572205668262133}
{'reward_ctrl': -1.1550080713410567, 'reward_dist': -0.38397122443349413}
{'reward_ctrl': -1.0128083767813354, 'reward_dist': -0.38509211670585758}
{'reward_ctrl': -0.46437499999535048, 'reward_dist': -0.38631179990743403}
{'reward_ctrl': -1.3176250471543489, 'reward_dist': -0.38453795355672921}
{'reward_ctrl': -1.2116005108808221, 'reward_dist': -0.38182096278740624}
{'reward_ctrl': -0.60611247097262344, 'reward_dist': -0.37967599906245181}
{'reward_ctrl': -0.54252893919552914, 'reward_dist': -0.37528491318852669}
{'reward_ctrl': -0.64220078744604137, 'reward_dist': -0.36960500643070821}
{'reward_ctrl': -0.50732884124456823, 'reward_dist': -0.36727114324546728}
{'reward_ctrl': -0.8917738152068414, 'reward_dist': -0.36727517060469156}
{'reward_ctrl': -0.18487089414413999, 'reward_dist': -0.36703136036691864}
{'reward_ctrl': -1.0582042512245922, 'reward_dist': -0.36493374077325219}
{'reward_ctrl': -0.70677508622870533, 'reward_dist': -0.36323624315585173}
{'reward_ctrl': -0.060599701799559133, 'reward_dist': -0.36107167721303368}
{'reward_ctrl': -1.0641325924058636, 'reward_dist': -0.35709718278734259}
{'reward_ctrl': -1.1449421788758152, 'reward_dist': -0.35396976440708178}
{'reward_ctrl': -0.19488701687949533, 'reward_dist': -0.35104089991652138}
{'reward_ctrl': -0.88686927254782144, 'reward_dist': -0.34528334584436388}
{'reward_ctrl': -0.22907123996983322, 'reward_dist': -0.33655963896669716}
{'reward_ctrl': -0.72563765837397953, 'reward_dist': -0.32741849315792143}
{'reward_ctrl': -0.71263524798654099, 'reward_dist': -0.31868768709797612}
{'reward_ctrl': -0.53775197563552957, 'reward_dist': -0.30734291157760441}
{'reward_ctrl': -0.37570277193709556, 'reward_dist': -0.29284476141073407}
{'reward_ctrl': -0.46101716086619893, 'reward_dist': -0.28043752392458282}
{'reward_ctrl': -1.5839940428900277, 'reward_dist': -0.27074396827062974}
{'reward_ctrl': -0.066962351223820715, 'reward_dist': -0.26800270939540921}
{'reward_ctrl': -0.28879537476720957, 'reward_dist': -0.27214684365523512}
{'reward_ctrl': -0.94339455270052308, 'reward_dist': -0.27548978446919919}
{'reward_ctrl': -1.0697825995236396, 'reward_dist': -0.27238690574924845}
{'reward_ctrl': -1.6650275310040965, 'reward_dist': -0.26623655328321016}
{'reward_ctrl': -0.788537126203399, 'reward_dist': -0.25454694674380179}
{'reward_ctrl': -0.20937275841746131, 'reward_dist': -0.23286016542131083}
{'reward_ctrl': -1.0736010123965198, 'reward_dist': -0.21075526138046535}
{'reward_ctrl': -0.20131344099319323, 'reward_dist': -0.18069429998032324}
{'reward_ctrl': -0.08017009144258877, 'reward_dist': -0.13829297565067439}
{'reward_ctrl': -0.87267904583618139, 'reward_dist': -0.094103970457869862}
{'reward_ctrl': -0.88045398523345486, 'reward_dist': -0.36348878161564557}
{'reward_ctrl': -0.42536149480887653, 'reward_dist': -0.36413085981941667}
{'reward_ctrl': -1.4747151790899009, 'reward_dist': -0.36473549117785026}
{'reward_ctrl': -0.74628357126268097, 'reward_dist': -0.36469106391095901}
{'reward_ctrl': -0.023162671164986787, 'reward_dist': -0.3638558989687769}
{'reward_ctrl': -0.84286192169587304, 'reward_dist': -0.36206632402812428}
{'reward_ctrl': -1.1448692735726085, 'reward_dist': -0.36031534320540731}
{'reward_ctrl': -1.4378541822518949, 'reward_dist': -0.35764786158552231}
{'reward_ctrl': -0.5659653549260989, 'reward_dist': -0.35200469735138951}
{'reward_ctrl': -0.72474238390440471, 'reward_dist': -0.3422624870861079}
{'reward_ctrl': -1.626982067571189, 'reward_dist': -0.33095186904323587}
{'reward_ctrl': -1.6798124765015627, 'reward_dist': -0.32126022711342084}
{'reward_ctrl': -0.26860433802119199, 'reward_dist': -0.31043334427085667}
{'reward_ctrl': -0.14916895192406465, 'reward_dist': -0.29418159992751947}
