{'reward_dist': -0.3329504489643752, 'reward_ctrl': -0.19475688626170531}
{'reward_dist': -0.31020355241049608, 'reward_ctrl': -0.22907123996983322}
{'reward_dist': -0.29364789432894028, 'reward_ctrl': -0.72563765837397953}
{'reward_dist': -0.277567267914688, 'reward_ctrl': -0.71263524798654099}
{'reward_dist': -0.25874393821583047, 'reward_ctrl': -0.53775197563552957}
{'reward_dist': -0.23661041326075008, 'reward_ctrl': -0.37570277193709556}
{'reward_dist': -0.21813977065629836, 'reward_ctrl': -0.46101716086619893}
{'reward_dist': -0.20393282243406186, 'reward_ctrl': -1.5839940428900277}
{'reward_dist': -0.19949185702220346, 'reward_ctrl': -0.066962351223820715}
{'reward_dist': -0.20458711940291585, 'reward_ctrl': -0.28879537476720957}
{'reward_dist': -0.20885460150448246, 'reward_ctrl': -0.94339455270052308}
{'reward_dist': -0.20466948912230773, 'reward_ctrl': -1.0697825995236396}
{'reward_dist': -0.19659178132235061, 'reward_ctrl': -1.6650275310040965}
{'reward_dist': -0.18185833990410766, 'reward_ctrl': -0.788537126203399}
{'reward_dist': -0.15525397728628484, 'reward_ctrl': -0.20937275841746131}
{'reward_dist': -0.12875128133871835, 'reward_ctrl': -1.0736010123965198}
{'reward_dist': -0.093698955425692718, 'reward_ctrl': -0.20131344099319323}
{'reward_dist': -0.047872096287313551, 'reward_ctrl': -0.08017009144258877}
{'reward_dist': -0.02501648011227544, 'reward_ctrl': -0.87267904583618139}
{'reward_dist': -0.23882946183725803, 'reward_ctrl': -0.88045398523345486}
{'reward_dist': -0.23718765681039147, 'reward_ctrl': -0.42536149480887653}
{'reward_dist': -0.2350662818826027, 'reward_ctrl': -1.4747151790899009}
{'reward_dist': -0.2350236857207347, 'reward_ctrl': -0.74628357126268097}
{'reward_dist': -0.23677100930038977, 'reward_ctrl': -0.023162671164986787}
{'reward_dist': -0.23895120133132886, 'reward_ctrl': -0.84286192169587304}
{'reward_dist': -0.23854695595387201, 'reward_ctrl': -1.1448692735726085}
{'reward_dist': -0.23480005694773837, 'reward_ctrl': -1.4378541822518949}
{'reward_dist': -0.22548102920462332, 'reward_ctrl': -0.5659653549260989}
{'reward_dist': -0.21180983408516418, 'reward_ctrl': -0.72474238390440471}
{'reward_dist': -0.19793603560963996, 'reward_ctrl': -1.626982067571189}
{'reward_dist': -0.18761636099691795, 'reward_ctrl': -1.6798124765015627}
{'reward_dist': -0.17916611391192067, 'reward_ctrl': -0.26860433802119199}
{'reward_dist': -0.16592772715444284, 'reward_ctrl': -0.14916895192406465}
{'reward_dist': -0.14834596048260673, 'reward_ctrl': -0.49211124136677731}
{'reward_dist': -0.12657630523114521, 'reward_ctrl': -0.95957719081948689}
{'reward_dist': -0.10686797199961998, 'reward_ctrl': -0.9957924140351353}
{'reward_dist': -0.088481994717689361, 'reward_ctrl': -0.59732772133107748}
{'reward_dist': -0.070269534715461268, 'reward_ctrl': -0.52965992747505575}
{'reward_dist': -0.057317168758262878, 'reward_ctrl': -0.26963678955320491}
{'reward_dist': -0.04988782193792108, 'reward_ctrl': -0.73279827953365906}
{'reward_dist': -0.053218409181111342, 'reward_ctrl': -0.53822458602288226}
{'reward_dist': -0.057662389503271377, 'reward_ctrl': -1.2130456192184282}
{'reward_dist': -0.065653630887874986, 'reward_ctrl': -0.26521097649233338}
{'reward_dist': -0.075678183201199886, 'reward_ctrl': -0.80787746056858412}
{'reward_dist': -0.084142969617008428, 'reward_ctrl': -1.3725883559698788}
{'reward_dist': -0.090171304779540329, 'reward_ctrl': -0.6465311712531856}
{'reward_dist': -0.089360312016955143, 'reward_ctrl': -0.97645670996814538}
{'reward_dist': -0.086371541289379197, 'reward_ctrl': -0.64630875858586245}
{'reward_dist': -0.08337677196671589, 'reward_ctrl': -1.1513911806771269}
{'reward_dist': -0.076331525035590542, 'reward_ctrl': -0.91981026927152665}
{'reward_dist': -0.070054114524841282, 'reward_ctrl': -0.047112040809236297}
{'reward_dist': -0.068394536771428413, 'reward_ctrl': -1.4060848493721694}
{'reward_dist': -0.068132013361664773, 'reward_ctrl': -1.4453896064737273}
{'reward_dist': -0.070183466432838168, 'reward_ctrl': -1.0225832163303159}
{'reward_dist': -0.076649804315810685, 'reward_ctrl': -0.45019806244972221}
{'reward_dist': -0.08773132173981929, 'reward_ctrl': -0.28873579798592075}
{'reward_dist': -0.10020930562140663, 'reward_ctrl': -0.85280490070315706}
{'reward_dist': -0.11122224522094774, 'reward_ctrl': -0.40650097574164934}
{'reward_dist': -0.12357827469446389, 'reward_ctrl': -0.8980253233495229}
{'reward_dist': -0.14067779288772472, 'reward_ctrl': -0.90963984891233574}
{'reward_dist': -0.15702514766218673, 'reward_ctrl': -0.17138226659334332}
{'reward_dist': -0.17081675780314884, 'reward_ctrl': -0.44021914650628075}
{'reward_dist': -0.18623215481839248, 'reward_ctrl': -0.89975331029782712}
{'reward_dist': -0.19893793028738013, 'reward_ctrl': -0.31565810000287192}
{'reward_dist': -0.20783420761679783, 'reward_ctrl': -0.69970407642682519}
{'reward_dist': -0.21577857488185617, 'reward_ctrl': -0.75760956770257737}
{'reward_dist': -0.22400335701873167, 'reward_ctrl': -0.96537536511977196}
{'reward_dist': -0.23368443772337713, 'reward_ctrl': -0.13296141608876763}
{'reward_dist': -0.24124225119020984, 'reward_ctrl': -0.54910954930534561}
{'reward_dist': -0.074076075900238042, 'reward_ctrl': -0.096813426173678246}
{'reward_dist': -0.073779146942106619, 'reward_ctrl': -0.80480829954260535}
{'reward_dist': -0.080444292819517288, 'reward_ctrl': -0.84648606464858411}
{'reward_dist': -0.096343186087300858, 'reward_ctrl': -1.2105920234213197}
{'reward_dist': -0.11560070987235413, 'reward_ctrl': -0.42003439483213034}
{'reward_dist': -0.1321677040315502, 'reward_ctrl': -0.63657030140153903}
{'reward_dist': -0.13961019479720688, 'reward_ctrl': -0.16740855321288212}
{'reward_dist': -0.13840325963680591, 'reward_ctrl': -0.87567891376181195}
{'reward_dist': -0.12747603350603118, 'reward_ctrl': -0.85970008219697969}
{'reward_dist': -0.11407986742476856, 'reward_ctrl': -0.20993107717935222}
{'reward_dist': -0.10472071194443017, 'reward_ctrl': -0.88136423010585807}
{'reward_dist': -0.10173799507358068, 'reward_ctrl': -0.22799799854739555}
{'reward_dist': -0.10908355184535458, 'reward_ctrl': -1.5080945222146032}
{'reward_dist': -0.1307496571987872, 'reward_ctrl': -1.1822293549790233}
{'reward_dist': -0.15306175660567317, 'reward_ctrl': -1.0394295086393366}
{'reward_dist': -0.17377824956664792, 'reward_ctrl': -0.14575693534606723}
{'reward_dist': -0.20247170641764914, 'reward_ctrl': -1.05436679732967}
{'reward_dist': -0.22283817943776432, 'reward_ctrl': -0.53268206615033964}
{'reward_dist': -0.23052527729306296, 'reward_ctrl': -1.1408695271887164}
{'reward_dist': -0.22681566110381718, 'reward_ctrl': -0.28210481614056049}
{'reward_dist': -0.21439069506016242, 'reward_ctrl': -0.13886718745087337}
{'reward_dist': -0.20032588486800018, 'reward_ctrl': -0.64505469065387244}
{'reward_dist': -0.18895541719288439, 'reward_ctrl': -0.24372450221051017}
{'reward_dist': -0.17757790928939618, 'reward_ctrl': -0.013574046999731113}
{'reward_dist': -0.16245782581884152, 'reward_ctrl': -0.47402050886210045}
{'reward_dist': -0.14152084143257584, 'reward_ctrl': -0.27878823977259398}
{'reward_dist': -0.11091293534265456, 'reward_ctrl': -0.98161712952300562}
{'reward_dist': -0.083275552159724153, 'reward_ctrl': -0.33562354218504936}
{'reward_dist': -0.066802014329735093, 'reward_ctrl': -0.27766535297943057}
{'reward_dist': -0.057614620053796986, 'reward_ctrl': -0.10755442144801348}
{'reward_dist': -0.049604189901441484, 'reward_ctrl': -0.75546647783666021}
{'reward_dist': -0.035506508919260285, 'reward_ctrl': -0.59291737731117311}
{'reward_dist': -0.02169531767532858, 'reward_ctrl': -0.37009428563045976}
{'reward_dist': -0.017288827253206528, 'reward_ctrl': -0.35425694752198839}
{'reward_dist': -0.02205891192088217, 'reward_ctrl': -0.27865854938333112}
{'reward_dist': -0.033531253456696476, 'reward_ctrl': -0.68671288606387315}
{'reward_dist': -0.041810494990488632, 'reward_ctrl': -0.25261686153115365}
{'reward_dist': -0.04110774697541715, 'reward_ctrl': -0.66990486193041288}
{'reward_dist': -0.04279537558678137, 'reward_ctrl': -0.90518689960448473}
{'reward_dist': -0.041526693784628976, 'reward_ctrl': -0.54592244776117949}
{'reward_dist': -0.034363776726672665, 'reward_ctrl': -0.71812256633509097}
{'reward_dist': -0.031518441661216479, 'reward_ctrl': -0.71392599324060368}
{'reward_dist': -0.034579919469530075, 'reward_ctrl': -0.81626973764219324}
{'reward_dist': -0.03707923271972248, 'reward_ctrl': -0.92167356627714059}
{'reward_dist': -0.035865217891217542, 'reward_ctrl': -0.71706575267509132}
{'reward_dist': -0.041072982008730975, 'reward_ctrl': -0.81876111722172751}
{'reward_dist': -0.04966698079371383, 'reward_ctrl': -1.0232879699702293}
{'reward_dist': -0.058311144869272066, 'reward_ctrl': -0.56805034536134336}
{'reward_dist': -0.07295538886335344, 'reward_ctrl': -0.48259097787031668}
{'reward_dist': -0.096134075690797918, 'reward_ctrl': -0.75678608740131137}
{'reward_dist': -0.21013454502637752, 'reward_ctrl': -0.67976337019432054}
{'reward_dist': -0.21199513793310065, 'reward_ctrl': -1.2444888861763301}
{'reward_dist': -0.21532567438300809, 'reward_ctrl': -0.15260085536349968}
{'reward_dist': -0.21535716501387769, 'reward_ctrl': -0.069016352614026902}
{'reward_dist': -0.21049741692115012, 'reward_ctrl': -1.337313054578964}
{'reward_dist': -0.19955850522600768, 'reward_ctrl': -0.38292831214450529}
{'reward_dist': -0.1862366823953796, 'reward_ctrl': -0.82214180637371603}
{'reward_dist': -0.17514815829974556, 'reward_ctrl': -0.50166099154811061}
{'reward_dist': -0.16982033494431151, 'reward_ctrl': -0.85514155098995037}
{'reward_dist': -0.17503695581091877, 'reward_ctrl': -0.62791223762058568}
{'reward_dist': -0.18256454978018152, 'reward_ctrl': -0.96306470631416086}
{'reward_dist': -0.17940677278170553, 'reward_ctrl': -0.79093057352794516}
{'reward_dist': -0.17412157843091905, 'reward_ctrl': -0.37252210120430873}
{'reward_dist': -0.17559563151276833, 'reward_ctrl': -0.11646485340682873}
{'reward_dist': -0.18061049201039769, 'reward_ctrl': -1.3075608766008187}
{'reward_dist': -0.19512386546868998, 'reward_ctrl': -0.50990821415474374}
{'reward_dist': -0.22075316972515047, 'reward_ctrl': -0.68379130757667572}
{'reward_dist': -0.24342255811510513, 'reward_ctrl': -0.70850966699305928}
{'reward_dist': -0.25949647155577749, 'reward_ctrl': -0.72711411237343559}
{'reward_dist': -0.26871589649973082, 'reward_ctrl': -1.443180296443547}
{'reward_dist': -0.27037921882950477, 'reward_ctrl': -1.0626902427892664}
{'reward_dist': -0.2708874397500472, 'reward_ctrl': -0.8296529608971307}
{'reward_dist': -0.27437816217593708, 'reward_ctrl': -1.3545665079535596}
{'reward_dist': -0.2739389575370717, 'reward_ctrl': -0.60012679296087013}
{'reward_dist': -0.26388618893970422, 'reward_ctrl': -0.55954173968809795}
{'reward_dist': -0.24819774145662238, 'reward_ctrl': -0.040476589137198343}
{'reward_dist': -0.22967274825062764, 'reward_ctrl': -0.21446143957525024}
{'reward_dist': -0.21515013241349651, 'reward_ctrl': -0.67868807106660345}
{'reward_dist': -0.21747597443877245, 'reward_ctrl': -0.19969282347456027}
{'reward_dist': -0.22267264745170307, 'reward_ctrl': -0.92344012378692153}
{'reward_dist': -0.22668389392586133, 'reward_ctrl': -0.60041977939107116}
{'reward_dist': -0.23265326320660781, 'reward_ctrl': -1.121469805956594}
{'reward_dist': -0.24420980282528462, 'reward_ctrl': -0.4198720894798848}
{'reward_dist': -0.2550295906961294, 'reward_ctrl': -1.0782778660923236}
{'reward_dist': -0.25793171057327147, 'reward_ctrl': -0.053692783309935314}
{'reward_dist': -0.2554252295481565, 'reward_ctrl': -0.52368750716033896}
{'reward_dist': -0.25145586401128145, 'reward_ctrl': -0.46149907204550006}
{'reward_dist': -0.24741400694714538, 'reward_ctrl': -0.42972841026743513}
{'reward_dist': -0.24056996792091018, 'reward_ctrl': -0.048231808611557708}
{'reward_dist': -0.22787458663277804, 'reward_ctrl': -0.28054802731878747}
{'reward_dist': -0.2072860551581116, 'reward_ctrl': -0.73116197489720702}
{'reward_dist': -0.17316301095586942, 'reward_ctrl': -0.49085306602278966}
{'reward_dist': -0.12409951091101482, 'reward_ctrl': -0.21686223412288527}
{'reward_dist': -0.072791582821877004, 'reward_ctrl': -0.68559479140715074}
{'reward_dist': -0.037936321016693905, 'reward_ctrl': -1.6367948787707594}
{'reward_dist': -0.087882811320960333, 'reward_ctrl': -0.356179377184279}
{'reward_dist': -0.17658546030119299, 'reward_ctrl': -0.77077026471663845}
{'reward_dist': -0.2588026864255889, 'reward_ctrl': -0.47926697851589684}
{'reward_dist': -0.31949089642998663, 'reward_ctrl': -0.88514005982281774}
{'reward_dist': -0.35912529337648852, 'reward_ctrl': -0.065676735108637335}
{'reward_dist': -0.34946120600127689, 'reward_ctrl': -0.58534124661598841}
{'reward_dist': -0.35241050550817027, 'reward_ctrl': -0.44162264110029381}
{'reward_dist': -0.36154892101126312, 'reward_ctrl': -1.0987649614997776}
{'reward_dist': -0.3692041018983262, 'reward_ctrl': -0.49656767251260264}
{'reward_dist': -0.37086319795073663, 'reward_ctrl': -0.22863237926559368}
{'reward_dist': -0.37045606972992345, 'reward_ctrl': -0.12114035964970604}
{'reward_dist': -0.36970097651209577, 'reward_ctrl': -0.57460320713763113}
{'reward_dist': -0.3656152547797008, 'reward_ctrl': -0.035065473770625306}
{'reward_dist': -0.35722201864248049, 'reward_ctrl': -0.07190575689543327}
{'reward_dist': -0.34735948447694709, 'reward_ctrl': -1.0252786541437411}
{'reward_dist': -0.33608468862597113, 'reward_ctrl': -0.88833233366806252}
{'reward_dist': -0.31834462041065142, 'reward_ctrl': -0.82736688776951117}
{'reward_dist': -0.29651539224329748, 'reward_ctrl': -1.1629744306170027}
{'reward_dist': -0.27643922262352572, 'reward_ctrl': -0.50296280019976125}
{'reward_dist': -0.25090658923283465, 'reward_ctrl': -0.43842173478840707}
{'reward_dist': -0.22093086180960528, 'reward_ctrl': -0.33381309057806502}
{'reward_dist': -0.18858971585600365, 'reward_ctrl': -1.0059434129798603}
{'reward_dist': -0.16155447794628755, 'reward_ctrl': -1.3273570429822088}
{'reward_dist': -0.13689538000422094, 'reward_ctrl': -0.87570146477812472}
{'reward_dist': -0.11819758872995309, 'reward_ctrl': -0.40381061837365073}
{'reward_dist': -0.11232693993602229, 'reward_ctrl': -1.7926184137884882}
{'reward_dist': -0.11143015753552324, 'reward_ctrl': -1.3060375276963843}
{'reward_dist': -0.11948472369509909, 'reward_ctrl': -0.71895882210312334}
{'reward_dist': -0.1322761931312505, 'reward_ctrl': -0.76709206115362427}
{'reward_dist': -0.14518358720784599, 'reward_ctrl': -1.7153880453328763}
{'reward_dist': -0.15808050456809172, 'reward_ctrl': -1.2302122196217919}
{'reward_dist': -0.17837388214768099, 'reward_ctrl': -0.9657704358764363}
{'reward_dist': -0.20271570974627212, 'reward_ctrl': -0.96684368272237953}
{'reward_dist': -0.2131592278385257, 'reward_ctrl': -0.3060805573284342}
{'reward_dist': -0.20820922096895894, 'reward_ctrl': -0.57363695385908042}
{'reward_dist': -0.20365415892202188, 'reward_ctrl': -0.56296566313678542}
{'reward_dist': -0.2007657451731921, 'reward_ctrl': -1.8322723020512237}
{'reward_dist': -0.20008645893815083, 'reward_ctrl': -1.2273906106643773}
{'reward_dist': -0.21019784334659791, 'reward_ctrl': -1.7141600293367385}
{'reward_dist': -0.2305682159447574, 'reward_ctrl': -1.6433060232458088}
{'reward_dist': -0.25671154014595376, 'reward_ctrl': -0.51100057101056673}
{'reward_dist': -0.2872143603555819, 'reward_ctrl': -0.51934987045091541}
{'reward_dist': -0.31550052783620314, 'reward_ctrl': -0.36699816962307724}
{'reward_dist': -0.34107226124370366, 'reward_ctrl': -0.088994924116899576}
{'reward_dist': -0.35603273148234715, 'reward_ctrl': -0.44802028810371231}
{'reward_dist': -0.35395978330550226, 'reward_ctrl': -1.6333549708946071}
{'reward_dist': -0.33450251469839715, 'reward_ctrl': -0.84454462299316568}
{'reward_dist': -0.30887010073672644, 'reward_ctrl': -0.10354756283343679}
{'reward_dist': -0.28097637448884566, 'reward_ctrl': -0.72437943828790363}
{'reward_dist': -0.24476931445506284, 'reward_ctrl': -0.77001468154877084}
{'reward_dist': -0.19194318525784362, 'reward_ctrl': -1.0055628837701935}
{'reward_dist': -0.13283198357047343, 'reward_ctrl': -0.57910524453145862}
{'reward_dist': -0.077206725167928397, 'reward_ctrl': -0.73410292098391483}
{'reward_dist': -0.017784842870936728, 'reward_ctrl': -0.89057711229460934}
{'reward_dist': -0.050640528534157708, 'reward_ctrl': -0.18143051762649509}
{'reward_dist': -0.089261105150584483, 'reward_ctrl': -0.83973329827979526}
{'reward_dist': -0.082799390940739806, 'reward_ctrl': -0.71650686566900557}
{'reward_dist': -0.073372082906885738, 'reward_ctrl': -0.39543025170908619}
{'reward_dist': -0.066978110228935309, 'reward_ctrl': -0.42119301160191841}
{'reward_dist': -0.065038470401039813, 'reward_ctrl': -0.14253011753145273}
{'reward_dist': -0.065744775549575585, 'reward_ctrl': -0.59386771161477026}
{'reward_dist': -0.06427070334513578, 'reward_ctrl': -0.87106421424068214}
{'reward_dist': -0.06936152656962434, 'reward_ctrl': -1.3057692490146819}
{'reward_dist': -0.085565908537958146, 'reward_ctrl': -0.44766831424460901}
{'reward_dist': -0.10290674557031768, 'reward_ctrl': -1.2345290076518174}
{'reward_dist': -0.10681555622128348, 'reward_ctrl': -0.056462667961507632}
{'reward_dist': -0.098613396323077265, 'reward_ctrl': -0.67117821942526734}
{'reward_dist': -0.095266163947596655, 'reward_ctrl': -0.96975860557982052}
{'reward_dist': -0.10194613549510594, 'reward_ctrl': -0.17798248769393787}
{'reward_dist': -0.11152653308768706, 'reward_ctrl': -0.14647337573833166}
{'reward_dist': -0.12317364810296015, 'reward_ctrl': -1.210039967777182}
{'reward_dist': -0.1445429436185694, 'reward_ctrl': -0.085928294440629771}
{'reward_dist': -0.17098561425553407, 'reward_ctrl': -0.28359578562333376}
{'reward_dist': -0.19258876380646037, 'reward_ctrl': -1.4120826139702736}
{'reward_dist': -0.21938108448105956, 'reward_ctrl': -0.7262534971600445}
{'reward_dist': -0.24697665133210847, 'reward_ctrl': -0.91993439375416353}
{'reward_dist': -0.27017159117451184, 'reward_ctrl': -0.30569657266548589}
{'reward_dist': -0.28925234087747126, 'reward_ctrl': -0.83489351519625465}
{'reward_dist': -0.30511059856493938, 'reward_ctrl': -1.1134623796801608}
{'reward_dist': -0.3217843150060466, 'reward_ctrl': -0.08880375855517976}
{'reward_dist': -0.33308704490990687, 'reward_ctrl': -1.3904440146730916}
