{'reward_ctrl': -0.19475688626170531, 'reward_dist': -0.30473280942001846}
{'reward_ctrl': -1.4102043189152191, 'reward_dist': -0.37117158530395156}
{'reward_ctrl': -0.30539120949839299, 'reward_dist': -0.3799493455802283}
{'reward_ctrl': -1.2777646986769806, 'reward_dist': -0.38693430398710443}
{'reward_ctrl': -0.65160287531269934, 'reward_dist': -0.39099718191180771}
{'reward_ctrl': -0.35267958110645786, 'reward_dist': -0.38972740273742812}
{'reward_ctrl': -0.5503074567298708, 'reward_dist': -0.37641682360723178}
{'reward_ctrl': -0.29421560131534863, 'reward_dist': -0.35477553991046745}
{'reward_ctrl': -0.66759913942042548, 'reward_dist': -0.33062061763337031}
{'reward_ctrl': -0.54357875472400918, 'reward_dist': -0.30038191047870516}
{'reward_ctrl': -1.3714164268768978, 'reward_dist': -0.2670668417181587}
{'reward_ctrl': -0.55182814746047681, 'reward_dist': -0.25307063517564199}
{'reward_ctrl': -0.45036147258289011, 'reward_dist': -0.25570808602308481}
{'reward_ctrl': -0.61376855096006278, 'reward_dist': -0.25969131520690852}
{'reward_ctrl': -0.83520511820617105, 'reward_dist': -0.26695298394775618}
{'reward_ctrl': -0.79466059975917547, 'reward_dist': -0.27502738856786579}
{'reward_ctrl': -0.65804101444057728, 'reward_dist': -0.28498934766161277}
{'reward_ctrl': -0.69039286875617589, 'reward_dist': -0.29829805842993312}
{'reward_ctrl': -0.65930455082470085, 'reward_dist': -0.30962530434105057}
{'reward_ctrl': -0.31442971943748121, 'reward_dist': -0.32271809539118568}
{'reward_ctrl': -0.064810109576441163, 'reward_dist': -0.33674008181602061}
{'reward_ctrl': -0.87485767111574564, 'reward_dist': -0.3485477376155795}
{'reward_ctrl': -0.31267846048054526, 'reward_dist': -0.35712383764752215}
{'reward_ctrl': -1.2165440628503799, 'reward_dist': -0.3646539248453296}
{'reward_ctrl': -0.10168530626483202, 'reward_dist': -0.37718488783964488}
{'reward_ctrl': -1.4281171345530437, 'reward_dist': -0.39110750046915344}
{'reward_ctrl': -0.37743140316212176, 'reward_dist': -0.40494827415177148}
{'reward_ctrl': -0.70970225711065438, 'reward_dist': -0.42027448440126408}
{'reward_ctrl': -1.4789695349883514, 'reward_dist': -0.43578431249034372}
{'reward_ctrl': -0.75003523483932855, 'reward_dist': -0.44782037097941257}
{'reward_ctrl': -0.69723341229902125, 'reward_dist': -0.45477704235729538}
{'reward_ctrl': -0.38639146913519756, 'reward_dist': -0.45771454290313579}
{'reward_ctrl': -1.1571355720822445, 'reward_dist': -0.45571387717430545}
{'reward_ctrl': -0.92665513645539477, 'reward_dist': -0.45007511687711965}
{'reward_ctrl': -1.7887979383324575, 'reward_dist': -0.44078438248072471}
{'reward_ctrl': -0.069191232206023245, 'reward_dist': -0.42932277560061494}
{'reward_ctrl': -0.67985670975276224, 'reward_dist': -0.41765633813746339}
{'reward_ctrl': -0.39171265308474806, 'reward_dist': -0.40041896535827054}
{'reward_ctrl': -0.86008570702890608, 'reward_dist': -0.29534907183729375}
{'reward_ctrl': -0.48988640101064512, 'reward_dist': -0.29451921443134593}
{'reward_ctrl': -0.21180619778149484, 'reward_dist': -0.29275167356622006}
{'reward_ctrl': -0.16316238744546127, 'reward_dist': -0.29238035880243829}
{'reward_ctrl': -0.13766927199089588, 'reward_dist': -0.29454736460661407}
{'reward_ctrl': -0.27020403122248676, 'reward_dist': -0.2986890105506107}
{'reward_ctrl': -0.070581323398168624, 'reward_dist': -0.30402277417507012}
{'reward_ctrl': -0.37708291321950427, 'reward_dist': -0.30854258341944601}
{'reward_ctrl': -0.91894049133556144, 'reward_dist': -0.31101749546817509}
{'reward_ctrl': -0.16965066430689119, 'reward_dist': -0.31143494851430698}
{'reward_ctrl': -0.97392730619656764, 'reward_dist': -0.30985199379233203}
{'reward_ctrl': -0.54800729475120447, 'reward_dist': -0.30495072267714018}
{'reward_ctrl': -0.59418607777861288, 'reward_dist': -0.29425745224084243}
{'reward_ctrl': -0.31340149110359311, 'reward_dist': -0.27598473063011858}
{'reward_ctrl': -0.60547574215963407, 'reward_dist': -0.25145044854543902}
{'reward_ctrl': -1.1917580295941397, 'reward_dist': -0.22132107600027559}
{'reward_ctrl': -0.47909204688535229, 'reward_dist': -0.17930776438725662}
{'reward_ctrl': -0.22987289042985021, 'reward_dist': -0.12424521813035881}
{'reward_ctrl': -1.3233621188536326, 'reward_dist': -0.068221254339411508}
{'reward_ctrl': -0.23718494288891323, 'reward_dist': -0.020952268291601128}
{'reward_ctrl': -0.91870120675358946, 'reward_dist': -0.041786159119016758}
{'reward_ctrl': -1.3233942721965313, 'reward_dist': -0.086411860675838711}
{'reward_ctrl': -0.51382607237317224, 'reward_dist': -0.12640940870927844}
{'reward_ctrl': -0.73067322246582345, 'reward_dist': -0.15605424639463156}
{'reward_ctrl': -0.77673502564241381, 'reward_dist': -0.17015796440603645}
{'reward_ctrl': -0.75998562622288368, 'reward_dist': -0.16488709512432378}
{'reward_ctrl': -1.215498523943825, 'reward_dist': -0.1467153397686346}
{'reward_ctrl': -0.69723334683929505, 'reward_dist': -0.12731877548870746}
{'reward_ctrl': -0.23184749029538809, 'reward_dist': -0.11589847593481704}
{'reward_ctrl': -1.8017043836068922, 'reward_dist': -0.10822841627117673}
{'reward_ctrl': -0.74941283672487113, 'reward_dist': -0.10344497195240439}
{'reward_ctrl': -1.0179749272770076, 'reward_dist': -0.09862111414441635}
{'reward_ctrl': -1.14532805586699, 'reward_dist': -0.089396481186092142}
{'reward_ctrl': -0.19120580818560362, 'reward_dist': -0.077067829071907457}
{'reward_ctrl': -0.36907186288935712, 'reward_dist': -0.065778630689785428}
{'reward_ctrl': -0.35151755230871168, 'reward_dist': -0.052605838032055791}
{'reward_ctrl': -0.43974069828437418, 'reward_dist': -0.042008049205849378}
{'reward_ctrl': -0.35686026459114317, 'reward_dist': -0.039708225740540809}
{'reward_ctrl': -0.21207866853860208, 'reward_dist': -0.045391672147295468}
{'reward_ctrl': -0.36465290795971078, 'reward_dist': -0.061173854797239462}
{'reward_ctrl': -0.74465891253466776, 'reward_dist': -0.083663078150201672}
{'reward_ctrl': -0.62043356217959067, 'reward_dist': -0.10674091610172082}
{'reward_ctrl': -0.2754803090534429, 'reward_dist': -0.12730432882892415}
{'reward_ctrl': -0.87849764961630628, 'reward_dist': -0.14685025504737045}
{'reward_ctrl': -0.36919284624128346, 'reward_dist': -0.16125917968120146}
{'reward_ctrl': -0.89313428119063487, 'reward_dist': -0.17062977476769992}
{'reward_ctrl': -0.93464908118035928, 'reward_dist': -0.17538219834044516}
{'reward_ctrl': -1.1010023398719886, 'reward_dist': -0.17835014394331716}
{'reward_ctrl': -0.45723217836542224, 'reward_dist': -0.18663413203932219}
{'reward_ctrl': -0.75964053618378891, 'reward_dist': -0.19817057112022346}
{'reward_ctrl': -1.2767352924350477, 'reward_dist': -0.44553298551667458}
{'reward_ctrl': -0.57155845201380617, 'reward_dist': -0.44573941474745032}
{'reward_ctrl': -1.2019758238535039, 'reward_dist': -0.44800324625944449}
{'reward_ctrl': -0.91600006190610772, 'reward_dist': -0.45159923820714948}
{'reward_ctrl': -1.8023077709308069, 'reward_dist': -0.45698578649266136}
{'reward_ctrl': -0.14765551904182214, 'reward_dist': -0.46398224799726201}
{'reward_ctrl': -0.47811394372816268, 'reward_dist': -0.46872158052196916}
{'reward_ctrl': -0.74144398718293791, 'reward_dist': -0.47065824213924895}
{'reward_ctrl': -0.64712278687777358, 'reward_dist': -0.47161944551193896}
{'reward_ctrl': -0.058371867581324031, 'reward_dist': -0.47124260902296222}
{'reward_ctrl': -0.97011078054190369, 'reward_dist': -0.46960125154470012}
{'reward_ctrl': -0.13052504148911273, 'reward_dist': -0.46586348144168149}
{'reward_ctrl': -0.23138534796769958, 'reward_dist': -0.45990502415118262}
{'reward_ctrl': -0.40366019329811009, 'reward_dist': -0.45125037896019443}
{'reward_ctrl': -0.88523183452351728, 'reward_dist': -0.43607248587935687}
{'reward_ctrl': -0.10940507283157952, 'reward_dist': -0.41791588073492181}
{'reward_ctrl': -0.65034197223713741, 'reward_dist': -0.40241286082960276}
{'reward_ctrl': -0.47790406105779887, 'reward_dist': -0.38382030032711173}
{'reward_ctrl': -0.23907379924276057, 'reward_dist': -0.3574100092379493}
{'reward_ctrl': -0.96250835449366368, 'reward_dist': -0.32870408404214746}
{'reward_ctrl': -0.44459176235849235, 'reward_dist': -0.30582360488312288}
{'reward_ctrl': -0.99146030566209165, 'reward_dist': -0.28287715386947343}
{'reward_ctrl': -1.0863802145834593, 'reward_dist': -0.26370406641758015}
{'reward_ctrl': -0.29373962961230676, 'reward_dist': -0.25325595572527348}
{'reward_ctrl': -0.89578115114820034, 'reward_dist': -0.24170734295939023}
{'reward_ctrl': -0.33274384815528374, 'reward_dist': -0.22578286613074897}
{'reward_ctrl': -0.33155291443100288, 'reward_dist': -0.20315314444721669}
{'reward_ctrl': -0.80011973411666826, 'reward_dist': -0.17618484900344425}
{'reward_ctrl': -1.5782893092615033, 'reward_dist': -0.14923036656219532}
{'reward_ctrl': -0.6924646391787721, 'reward_dist': -0.12739656541735753}
{'reward_ctrl': -0.019038810666910252, 'reward_dist': -0.11875332346604119}
{'reward_ctrl': -0.86654399705037088, 'reward_dist': -0.12526076462800856}
{'reward_ctrl': -0.19192769978174751, 'reward_dist': -0.14843297602000308}
{'reward_ctrl': -0.282893548714023, 'reward_dist': -0.18285638456044623}
{'reward_ctrl': -0.73532021526122238, 'reward_dist': -0.21471094969979099}
{'reward_ctrl': -0.61325646222576324, 'reward_dist': -0.24003931278314322}
{'reward_ctrl': -0.6148426063600787, 'reward_dist': -0.25734636506389463}
{'reward_ctrl': -0.63639260207789827, 'reward_dist': -0.27001864029282485}
{'reward_ctrl': -0.36739753136783221, 'reward_dist': -0.27733447645565718}
{'reward_ctrl': -0.11071716712318679, 'reward_dist': -0.27972683656787423}
{'reward_ctrl': -0.061565861532915454, 'reward_dist': -0.2768857054472757}
{'reward_ctrl': -0.77809598009612069, 'reward_dist': -0.27509034019204015}
{'reward_ctrl': -0.57923232477371334, 'reward_dist': -0.27741545985529248}
{'reward_ctrl': -0.060842461555618614, 'reward_dist': -0.28175436682035099}
{'reward_ctrl': -1.0539082990830138, 'reward_dist': -0.28571407413281885}
{'reward_ctrl': -0.77692142440360668, 'reward_dist': -0.28868881142209873}
{'reward_ctrl': -0.52604227955265759, 'reward_dist': -0.29197034465132521}
{'reward_ctrl': -0.51260287491966461, 'reward_dist': -0.29563928461686401}
{'reward_ctrl': -0.68058499718839038, 'reward_dist': -0.29740601280827433}
{'reward_ctrl': -0.66279184016887827, 'reward_dist': -0.29553041554205695}
{'reward_ctrl': -0.53069296509853647, 'reward_dist': -0.1910973258734591}
{'reward_ctrl': -0.65846068891770915, 'reward_dist': -0.18920341108008659}
{'reward_ctrl': -0.23228506622808839, 'reward_dist': -0.17862005993533517}
{'reward_ctrl': -0.17618820067838176, 'reward_dist': -0.15715301334416848}
{'reward_ctrl': -0.95907754896568109, 'reward_dist': -0.13149350067101107}
{'reward_ctrl': -0.23730524152421612, 'reward_dist': -0.10646464121216347}
{'reward_ctrl': -0.62145353613585086, 'reward_dist': -0.081376226067151197}
{'reward_ctrl': -0.16023963304412139, 'reward_dist': -0.055523157282672875}
{'reward_ctrl': -0.61754328344959819, 'reward_dist': -0.035906091710242935}
{'reward_ctrl': -0.12160327951053931, 'reward_dist': -0.046229687505078255}
{'reward_ctrl': -0.44761219015767839, 'reward_dist': -0.076498747921016907}
{'reward_ctrl': -0.87335483914189882, 'reward_dist': -0.1071969162684985}
{'reward_ctrl': -1.4616712627796558, 'reward_dist': -0.14026894049684246}
{'reward_ctrl': -0.0013507862543548589, 'reward_dist': -0.17255858823109321}
{'reward_ctrl': -1.208989603764258, 'reward_dist': -0.19647038462332439}
{'reward_ctrl': -0.11156556117462861, 'reward_dist': -0.21233778760117536}
{'reward_ctrl': -0.16140072305207043, 'reward_dist': -0.21494541115273585}
{'reward_ctrl': -0.49985453403004249, 'reward_dist': -0.21587475187221622}
{'reward_ctrl': -0.91261771928465918, 'reward_dist': -0.21767375637561717}
{'reward_ctrl': -0.81554977797745287, 'reward_dist': -0.2196836972845897}
{'reward_ctrl': -1.4523085265370206, 'reward_dist': -0.22157951066869636}
{'reward_ctrl': -0.33936363828967175, 'reward_dist': -0.22497944478357876}
{'reward_ctrl': -0.29745903979216715, 'reward_dist': -0.23007836459183517}
{'reward_ctrl': -1.7221247996726459, 'reward_dist': -0.2363016852904829}
{'reward_ctrl': -0.6522641140848715, 'reward_dist': -0.24014818439741495}
{'reward_ctrl': -0.51620550012622823, 'reward_dist': -0.23852327225922462}
{'reward_ctrl': -0.18698605454428038, 'reward_dist': -0.23700643874941485}
{'reward_ctrl': -0.17921393141490793, 'reward_dist': -0.23285421951967053}
{'reward_ctrl': -0.61715510317090427, 'reward_dist': -0.22316587723122902}
{'reward_ctrl': -0.51880242590899661, 'reward_dist': -0.20626865029401958}
{'reward_ctrl': -0.77831867647873076, 'reward_dist': -0.18274078497271759}
{'reward_ctrl': -0.61745277010497968, 'reward_dist': -0.16368473013488136}
{'reward_ctrl': -0.92386287620701579, 'reward_dist': -0.15019757737199865}
{'reward_ctrl': -0.54704583584118116, 'reward_dist': -0.13911449672294199}
{'reward_ctrl': -1.8303818782873977, 'reward_dist': -0.139110948755752}
{'reward_ctrl': -1.0217539387349448, 'reward_dist': -0.15279666307279544}
{'reward_ctrl': -4.9858691319577806e-05, 'reward_dist': -0.17636502314102021}
{'reward_ctrl': -1.4814388414666233, 'reward_dist': -0.21107038685745935}
{'reward_ctrl': -0.21836486258665089, 'reward_dist': -0.2539671702773787}
{'reward_ctrl': -0.9975613120129474, 'reward_dist': -0.29806809252879624}
{'reward_ctrl': -0.094296007696280923, 'reward_dist': -0.33572181062258472}
{'reward_ctrl': -0.73145782226996681, 'reward_dist': -0.36001764510069201}
{'reward_ctrl': -0.84562024196217167, 'reward_dist': -0.36320971273713037}
{'reward_ctrl': -1.6652217160081833, 'reward_dist': -0.3417987710882997}
{'reward_ctrl': -0.82931607473988245, 'reward_dist': -0.28724466592316128}
{'reward_ctrl': -0.31924000984176204, 'reward_dist': -0.19544469945869472}
{'reward_ctrl': -0.42629328757133855, 'reward_dist': -0.085482111437774871}
{'reward_ctrl': -0.66832544349866296, 'reward_dist': -0.078915991138528624}
{'reward_ctrl': -0.4525735566170167, 'reward_dist': -0.1890188861941928}
{'reward_ctrl': -0.89622138919075711, 'reward_dist': -0.27520733468818842}
{'reward_ctrl': -0.18968800139147479, 'reward_dist': -0.28333090355775103}
{'reward_ctrl': -0.61621890240727883, 'reward_dist': -0.2836188542065155}
{'reward_ctrl': -0.85696047078998672, 'reward_dist': -0.28476725161219568}
{'reward_ctrl': -0.61080008029106014, 'reward_dist': -0.28650483220087403}
{'reward_ctrl': -1.0292278028886963, 'reward_dist': -0.28713683897837794}
{'reward_ctrl': -0.71468406765943315, 'reward_dist': -0.28569764617443971}
{'reward_ctrl': -1.332588666742355, 'reward_dist': -0.28212960133499704}
{'reward_ctrl': -0.52010977478475884, 'reward_dist': -0.27705236575022046}
{'reward_ctrl': -0.89670484467606704, 'reward_dist': -0.27315165367924055}
{'reward_ctrl': -0.79344898411662346, 'reward_dist': -0.26842518965788553}
{'reward_ctrl': -0.73910412117899749, 'reward_dist': -0.26274280398711047}
{'reward_ctrl': -0.23144441719912379, 'reward_dist': -0.25720382264213021}
{'reward_ctrl': -0.22804261185115671, 'reward_dist': -0.25056167705489368}
{'reward_ctrl': -0.92654602000385877, 'reward_dist': -0.24308034132906794}
{'reward_ctrl': -0.35120082771404615, 'reward_dist': -0.23656258533072017}
{'reward_ctrl': -0.14595252654585683, 'reward_dist': -0.22901244166652487}
{'reward_ctrl': -0.48001669054119067, 'reward_dist': -0.21940366605065664}
{'reward_ctrl': -0.77390766411926848, 'reward_dist': -0.2103525900674964}
{'reward_ctrl': -0.28135113118241373, 'reward_dist': -0.2001651533300034}
{'reward_ctrl': -1.7174814794207036, 'reward_dist': -0.18958147145043011}
{'reward_ctrl': -0.61626553015500329, 'reward_dist': -0.18180064474226415}
{'reward_ctrl': -1.1621686424173368, 'reward_dist': -0.17699238185284652}
{'reward_ctrl': -1.049050661637783, 'reward_dist': -0.17462095274104844}
{'reward_ctrl': -1.0904426357750157, 'reward_dist': -0.16833073160139553}
{'reward_ctrl': -0.69417181069899536, 'reward_dist': -0.15438461063876005}
{'reward_ctrl': -0.56238782746770088, 'reward_dist': -0.13511184577005964}
{'reward_ctrl': -0.36432219428112056, 'reward_dist': -0.11548450731799763}
{'reward_ctrl': -1.4158733974490101, 'reward_dist': -0.096259062759741512}
{'reward_ctrl': -1.1529135414860401, 'reward_dist': -0.073305608125007291}
{'reward_ctrl': -1.2074053292093043, 'reward_dist': -0.054780797376628394}
{'reward_ctrl': -0.018831080295002946, 'reward_dist': -0.046779384897668412}
{'reward_ctrl': -0.34697274726886329, 'reward_dist': -0.043358043650370562}
{'reward_ctrl': -0.092120539972244037, 'reward_dist': -0.046646451215031942}
{'reward_ctrl': -0.68468578832714266, 'reward_dist': -0.05375856214569457}
{'reward_ctrl': -1.1105202136390426, 'reward_dist': -0.058493018919395311}
{'reward_ctrl': -1.2930879056612712, 'reward_dist': -0.055832190663686478}
{'reward_ctrl': -0.20163539239258393, 'reward_dist': -0.051009099090843529}
{'reward_ctrl': -0.31672741979069119, 'reward_dist': -0.047224981732417112}
{'reward_ctrl': -0.87209992063669284, 'reward_dist': -0.044530863430281807}
{'reward_ctrl': -0.67368506915072957, 'reward_dist': -0.044734030329278827}
{'reward_ctrl': -0.38422254281433738, 'reward_dist': -0.04753055239811449}
{'reward_ctrl': -0.013850549003753177, 'reward_dist': -0.051967166680771802}
{'reward_ctrl': -1.4663325414414605, 'reward_dist': -0.057591030347526384}
{'reward_ctrl': -1.0332886515605286, 'reward_dist': -0.068382590174735775}
{'reward_ctrl': -0.66741223091829627, 'reward_dist': -0.081071908631919473}
{'reward_ctrl': -0.43204379288068978, 'reward_dist': -0.091900671536470982}
{'reward_ctrl': -0.73308185297724615, 'reward_dist': -0.10416859503695317}
{'reward_ctrl': -0.32353680917011746, 'reward_dist': -0.11666532087558501}
{'reward_ctrl': -0.21369691978850325, 'reward_dist': -0.13163228542916044}
{'reward_ctrl': -0.64634559539237291, 'reward_dist': -0.14686641447056953}
{'reward_ctrl': -0.32336232785176255, 'reward_dist': -0.26915795346804011}
{'reward_ctrl': -1.2959167326654737, 'reward_dist': -0.26840261478345151}
{'reward_ctrl': -0.64074687001332942, 'reward_dist': -0.26707814196551311}
{'reward_ctrl': -0.49706266361174867, 'reward_dist': -0.2653822221114977}
{'reward_ctrl': -0.29496646775402152, 'reward_dist': -0.26362909320254108}
{'reward_ctrl': -0.72141991252294546, 'reward_dist': -0.26164797229173942}
